meanfreq,sd,median,Q25,Q75,iqr,skew,kurt,mode,low,peak,centroid,flatness,spectral rolloff,spectral bandwidth,LABEL
0.15855096222985138,0.019494084032135508,0.16,0.155,0.165,0.01,-1.242469746888546,3.8208268046384735,0.16,0.08,0.2,1577.5780430920029,0.0004989399458281696,2941.041234118489,1595.814399127474,m
0.19768014820021654,0.05414610686798831,0.17493169398907105,0.16,0.25625,0.09625,0.7285319706120514,-0.9449256972940264,0.165,0.105,0.2995319812792512,1682.6518019697994,0.000480265443911776,3168.226253167953,1687.5298899520724,m
0.13403395784543326,0.04160123734169507,0.155,0.08125,0.16,0.07875,-0.4575584535424063,-1.416118714232113,0.16,0.075,0.195,1273.46473853264,8.940885891206563e-05,2443.771991292939,1415.7959573177145,m
0.17075,0.044729045373224766,0.1775,0.15875,0.19125,0.0325,0.06681594172744977,0.2520677615192297,0.105,0.085,0.275,1911.782199965496,0.0007584032719023527,4098.7172903559585,1859.418037162516,m
0.16132836327014433,0.015757671010810843,0.165,0.155,0.17,0.015,-2.1962209225699976,7.8823818456130885,0.17,0.09,0.1873536299765808,2148.7940697587837,0.0008153856615535915,4502.852185686058,2033.047293315507,m
0.09412734847367166,0.029432311065500226,0.085,0.08,0.1,0.02,3.9581465230926365,20.127562329131237,0.085,0.06872315501757126,0.295,1497.0627691528116,0.00019609657465480268,3042.541507417347,1687.1030979488498,m
0.15534090909090909,0.035216823963592235,0.155,0.135,0.17,0.035,-0.19353787925090232,0.23192963737802866,0.17,0.07,0.23500000000000004,1894.3163453268105,0.0005006340797990559,3702.98873272613,1713.5029305251305,m
0.1575392817538967,0.03345867127653137,0.15,0.13,0.17500000000000002,0.045000000000000026,0.6768448280249404,-0.5194236952600852,0.14,0.11,0.24,1885.8762816899225,0.0005281948833726346,3563.8221223433893,1819.2649005991186,m
0.150056790225178,0.04609608434948813,0.135,0.11625,0.18,0.06375,1.0056383038617047,0.3416099737698421,0.125,0.07,0.295,1930.9121595586475,0.0005076227826066315,3538.6502114384703,1660.0337258196976,m
0.1946486666366836,0.06173594940065363,0.16,0.14125,0.26875,0.1275,0.44837430086522095,-1.4976479483543192,0.155,0.125,0.295,1541.4798859150246,0.00020689457596745345,2966.7014951963683,1373.1904408749615,m
0.15749174220492426,0.049843273253922016,0.135,0.12,0.18,0.06,1.1079993355056588,0.3633952051276732,0.125,0.075,0.295,1582.20806466277,0.0003263276012148708,3044.947731451762,1535.1505377772257,m
0.15576566157476962,0.06321659056688833,0.13,0.115,0.18,0.065,1.0472823736302084,-0.18525973643426494,0.115,0.045,0.295,1688.2769725929932,0.0005126100732013583,3245.2692600973733,1626.3443362653506,m
0.17801780423659205,0.05372838410115575,0.185,0.13,0.22,0.09,0.2164938222248435,-1.007274869773655,0.22,0.08,0.295,1629.9661739748556,0.0010198827367275953,2988.4475477205465,1544.4688545637146,m
0.20727272727272728,0.05228260776185678,0.2,0.1575,0.2525,0.095,0.1332568784940583,-1.4539996195001053,0.145,0.14,0.28500000000000003,1705.9657747333106,0.00022120616631582382,3129.739695581897,1579.0625428712253,m
0.19320453042922295,0.06632302325217443,0.2125,0.14375,0.23500000000000004,0.09125000000000004,-0.4790591660433248,-0.28031691972775263,0.215,0.025,0.2998828582584928,1847.6055831914603,0.00027725243126042187,3520.5596084926237,1700.0153181094727,m
0.2025,0.0674258852370512,0.205,0.1375,0.265,0.1275,-0.0765818105684683,-1.5249799115784377,0.13,0.1,0.295,1835.228862475896,0.00036877446109428996,3296.4053815530488,1585.6807140027115,m
0.1842156874144056,0.04612443702295045,0.185,0.14,0.22625,0.08625,-0.03734853110326148,-0.8307047704273396,0.185,0.08,0.275,1939.5580183078528,0.0005710623227059841,3640.93762020986,1774.238646909195,m
0.1844182570242426,0.052836479545142125,0.18,0.15,0.21,0.06,0.1831609848513748,-0.30480937747783576,0.18,0.09,0.295,2013.1145591304507,0.0009997952729463575,3819.274369421989,1690.9800631516516,m
0.17409667883401794,0.0502777532372612,0.18,0.12,0.205,0.08500000000000002,0.2499169535191314,-0.5503311064036418,0.115,0.08,0.295,1773.964788497188,0.0006144329090602696,3266.442547362544,1591.7817207829542,m
0.18309096825037305,0.07014782378969528,0.19,0.13,0.23500000000000004,0.10500000000000002,-0.2212815816528044,-0.6596284426566204,0.13,0.0249609984399376,0.295,1943.6787007549842,0.00045054280781187117,3772.4057753105626,1838.4247048169575,m
0.12612247819862032,0.035269442360467806,0.115,0.105,0.125,0.02,1.7223778105895151,2.096318497681745,0.105,0.09371339320577901,0.23500000000000004,1675.9320656287343,0.0005634612170979381,3133.1699601118044,1570.2161462573893,m
0.15535839733414428,0.051070672771370784,0.145,0.12,0.1725,0.0525,0.9336337675757944,0.38721479465913067,0.145,0.07,0.295,1729.3684394406446,0.0002830821031238884,3229.94550755579,1606.8366255693024,m
0.15449077183391904,0.045813564015897534,0.14,0.125,0.165,0.04,1.4140685110727051,1.2966669880159565,0.135,0.09,0.295,2188.478813602396,0.0002685692743398249,4246.00947974717,1886.970336665391,m
0.15711019746890004,0.06934700264929708,0.135,0.105,0.205,0.10000000000000003,0.2019768288919483,-0.9629903045717554,0.195,0.035,0.295,1257.0230451158436,0.00025306775933131576,2343.0956067204706,1285.0151898268855,m
0.18193548387096772,0.061600657455577676,0.155,0.12,0.2425,0.1225,0.4848996478529698,-1.3486626839421156,0.12,0.12,0.295,1791.8690504043934,0.0006348781171254814,3289.161492494894,1587.4877994305095,m
0.1371473532852831,0.03997600990233385,0.125,0.11,0.155,0.045,1.2819738432737993,1.9741344775847733,0.105,0.07,0.29,2263.847146727861,0.0005845900159329176,4140.243583151869,1829.518767836421,m
0.18248519274149966,0.04244752815755848,0.18,0.15,0.22,0.07,-0.1367362736970549,-0.5632598213175326,0.225,0.07,0.29,1775.168510218361,0.0003631379513535649,3316.213303248275,1610.8505754287146,m
0.1874183269446153,0.06293409769227826,0.17500000000000002,0.15,0.23500000000000004,0.08500000000000002,-0.08583646195692411,-0.9286876327545506,0.27,0.07,0.29,1541.1114184042788,0.00022053754946682597,2821.9823855269015,1295.0023146271096,m
0.18110881342066013,0.04131377318394672,0.18,0.15,0.215,0.065,0.1377508853872754,-0.4073306182052745,0.225,0.07,0.295,1802.7990501830973,0.00037877002614550287,3395.919879740169,1622.6407759144283,m
0.1820352457428015,0.043529816109062654,0.185,0.15,0.215,0.065,-0.1430298505866556,-0.29772276586400626,0.225,0.07,0.295,1673.9531590619831,0.0003770695184357464,3129.3054738610413,1570.8303748679227,m
0.170087387459313,0.04754660994459089,0.165,0.13,0.2,0.07,0.6352962449392004,-0.3493915146769835,0.12,0.095,0.295,1885.6823990941407,0.00039870152249932284,3524.7797446540417,1741.4006043797629,m
0.14941017460803832,0.05823390862612615,0.13,0.115,0.165,0.05,1.1145941593785893,0.7085089766832153,0.1,0.03,0.295,1573.5699356467182,0.0003864978498313576,2989.7842645527003,1561.545643060295,m
0.1883440318087663,0.042262424711639136,0.1975,0.155,0.215,0.06,-0.2622608753002157,-0.39594590802055096,0.21,0.1,0.295,1133.1046768311373,0.00020013157336506998,2127.799559997009,1197.4927171446138,m
0.17385318014327966,0.07783637836646835,0.205,0.09875,0.23500000000000004,0.13625000000000004,-0.4556510090770615,-1.2211980773728508,0.04,0.04,0.2997658079625293,1438.0730241696667,0.0003302795521449297,2667.90540026651,1413.062732667716,m
0.15504761904761905,0.11711511479471252,0.2,0.03,0.28,0.25,-0.03181647079816536,-1.8874845255313617,0.03,0.025,0.295,1476.8300080552801,0.00023186307225842032,2715.393037414535,1395.4671478339294,m
0.19077305197471056,0.07193107173004384,0.225,0.105,0.24,0.135,-0.6786476990104492,-1.0996169819437531,0.24,0.045,0.28,1245.6872521663836,0.00011892105248989536,2377.5211036811443,1401.0048406347564,m
0.20094584093323786,0.029688672773254536,0.22,0.18,0.22,0.04,-1.096328390230487,1.6280702896118695,0.22,0.0998439937597504,0.245,1556.1306617747641,0.00020799988124053923,3043.4071865927913,1549.6362158637867,m
0.18381082743407093,0.066996917340315,0.215,0.105,0.23,0.125,-0.4079373195923505,-1.2754475543031445,0.215,0.075,0.295,1539.9181986049582,0.0001844471116783097,3109.436178662816,1595.5959785279956,m
0.21636402215782746,0.03055563114106697,0.2080847325263569,0.195,0.23500000000000004,0.04000000000000003,0.15567864715423066,0.8326683830582455,0.2,0.115,0.295,1649.5989414785531,0.00029380171326920385,3006.1100708892436,1547.035266602553,m
0.255625,0.03617988909601578,0.2625,0.24875,0.28500000000000003,0.03625000000000006,-1.4411536401785237,1.0957340597964107,0.28500000000000003,0.17,0.28500000000000003,1539.9507733977084,0.0010387710062786935,3054.596647669057,1466.9911496215286,m
0.18837956776024067,0.06748105226433508,0.21,0.12,0.255,0.135,0.04073401317431085,-1.6794569011400657,0.12,0.08,0.295,1034.1009173821722,0.00023289436649065465,1894.6429066764026,1176.8437274014368,m
0.1546863329078618,0.05249754235884077,0.125,0.115,0.21,0.095,0.7228872871300234,-1.1261362074904764,0.125,0.095,0.255,2305.622253124031,0.00037592323496937746,4505.241822167266,1916.0360066343121,m
0.2064657756486032,0.07049005377637517,0.23500000000000004,0.12,0.27,0.15,-0.39533170593878025,-1.5206318398087442,0.12,0.04,0.295,1133.157502915588,0.00012545973004307598,2101.4578836446162,1245.965973011157,m
0.17714285714285713,0.07777518622180685,0.175,0.115,0.24875,0.13375,-0.18265475787441254,-1.4400182845290581,0.115,0.035,0.275,1573.9172221889605,0.00014891578757669777,3153.1172971674464,1627.1363062417267,m
0.22315412007334245,0.05575986151936852,0.23500000000000004,0.195,0.27,0.075,-0.7258551740541224,-0.5470600836110298,0.22,0.105,0.295,1581.5565181378727,0.00021135585848242044,3086.526433430494,1564.511891559337,m
0.21712428497139885,0.07136528657971143,0.24,0.145,0.275,0.13,-0.7083094467565721,-1.1262945769122472,0.275,0.095,0.295,1554.4317386730395,0.0005056463996879755,3080.4199733091205,1586.5943134845104,m
0.20335526315789476,0.0774825453939158,0.23500000000000004,0.1375,0.26625,0.12875,-0.6597110158489761,-0.9719404878749924,0.24,0.025,0.295,1495.707159962662,0.00034250388853251934,2875.9901122505357,1558.668195013915,m
0.1725256922637739,0.06345387665100195,0.165,0.13,0.20875,0.07875,0.22363310438025386,-0.7864576115015125,0.165,0.045,0.29,1439.2738278213494,0.00032126798760145897,2779.5953946834197,1447.458644435331,m
0.17291666666666666,0.05616042250157628,0.16,0.14,0.18625,0.04625,0.5330527749283483,-0.07514409871832095,0.18,0.07,0.295,1574.765602942836,0.00036656609154306347,3048.824946592231,1541.8304213414538,m
0.1188095238095238,0.062333678925157884,0.1,0.095,0.115,0.02,1.0771589629553115,0.4989660643873344,0.095,0.03,0.28500000000000003,1546.5600781573462,0.0002603449102025479,3099.9267578125,1523.3475597300503,m
0.25125,0.028330269442182632,0.2575,0.23375000000000004,0.27125,0.03749999999999997,-0.4540514665986353,-0.7536936540107919,0.265,0.19,0.295,1956.9255652858249,0.000415416230680421,3578.895934276065,1530.8301476364059,m
0.22556150129521024,0.05278173029784117,0.23,0.195,0.28,0.085,-0.6702476602794729,-0.1976291361235836,0.28,0.0999479437792816,0.295,1957.0233750916657,0.0004836099105887115,3652.854392311445,1633.6110249658047,m
0.12153712669842222,0.03667539903895091,0.1175,0.1,0.125,0.025,2.7820937857981485,8.720786255958128,0.12,0.07,0.295,1871.4419912570727,0.0006783562712371348,3507.040182297649,1607.74029522535,m
0.19297659906396256,0.03778681436533438,0.195,0.185,0.2198244929797192,0.034824492979719186,-1.541820831267162,2.73859169111945,0.19,0.08,0.245,1761.2281019420593,0.00034555658930912614,3232.7087265888813,1381.4586248424353,m
0.11070640937258068,0.04006359493752881,0.095,0.08,0.13,0.05,1.57261670696858,2.5993905923924405,0.08,0.04,0.29,1530.4004564303614,0.0008290966507047415,2935.4222778803605,1500.3328057654874,m
0.12759714907684713,0.059290455392955875,0.115,0.08,0.16625,0.08625,0.8734789699376339,0.12299504938377348,0.08,0.03,0.295,1415.3709792355123,0.0004426287487149239,2705.999208152556,1379.6583890619145,m
0.1108253874027761,0.038138121374969816,0.1,0.08,0.13,0.05,1.6007287803084873,3.5629437255421315,0.08,0.07,0.28500000000000003,1646.7192575101462,0.0007288586348295213,3127.452501824608,1551.2548331739097,m
0.12136986301369865,0.05904641936398228,0.09,0.08,0.145,0.065,1.3534906360995087,0.584025925908954,0.085,0.07,0.29,1693.3704033515576,0.00033472952782176435,3151.4751256852555,1519.9463093852685,m
0.191,0.018275666882497068,0.185,0.185,0.19,0.005,0.9701719251151674,-0.25086951844813354,0.185,0.17,0.225,2101.058515626426,0.00043089941027574236,3659.592156661184,1576.0396196729737,m
0.10722397126895597,0.046202441004092785,0.08873291682936353,0.08,0.11625,0.03625,1.7739673733827537,2.310502655889894,0.085,0.07,0.255,1723.8459163206269,0.00028605683473870164,3190.9115453702416,1539.5681064703501,m
0.15111940298507462,0.05065113998453664,0.1525,0.12,0.165,0.045,0.6454860829332484,0.21906898459823587,0.12,0.07,0.28,2045.5942004221936,0.00879231933504343,3709.144343296524,1596.3744246408469,m
0.12804001880430738,0.0549305766131736,0.115,0.085,0.16,0.075,1.1300149948869624,0.7891915316986493,0.085,0.045,0.295,1630.428019182282,0.0003056536079384386,3091.140870519076,1543.234281629258,m
0.14050459200460186,0.027952709626014108,0.135,0.12,0.155,0.035,0.9728963577981512,1.4086119477749466,0.12,0.08,0.255,2127.6546101479353,0.0003332612104713917,3925.880894124456,1708.758406605263,m
0.1395933707422053,0.06390376965206705,0.145,0.075,0.18,0.105,0.03675372169910093,-0.8233044057812928,0.075,0.03,0.295,2034.5460236248693,0.0006171612185426056,3739.1266795865668,1671.0044016941572,m
0.2146875,0.054039012238844636,0.235,0.1625,0.26125,0.09875,-0.1999875665324284,-1.5440324657211408,0.145,0.12,0.295,1987.8136236817288,0.000359250174369663,3723.473949580876,1624.047610556144,m
0.1475,0.04100304866714182,0.1425,0.10875,0.18125,0.07250000000000002,0.13055516663547334,-1.814043476458313,0.105,0.105,0.2,1525.0648992625022,0.00031177367782220244,2778.800048828125,1477.2655534086587,m
0.196,0.06307931515164067,0.1825,0.14,0.25,0.11,0.2895981851710238,-1.5606213849146826,0.14,0.12,0.29,1706.558851427437,0.00034722426789812744,3010.6406804514986,1384.2216647905764,m
0.18893164976599064,0.06730814820149543,0.19,0.165,0.225,0.06,-0.5292506621078812,0.08302453738757176,0.19,0.035,0.2995319812792512,1933.232147444506,0.00037811152287758887,3722.714205692893,1697.7839353326804,m
0.1962968881064887,0.06305783277075155,0.21058961343225305,0.13375,0.2525,0.11875,-0.08232492012879593,-1.7653610313228425,0.12,0.11,0.275,2345.247051961152,0.0006023860769346356,4237.146885377476,1747.422879889932,m
0.14038231108382995,0.06430224799957521,0.1725,0.085,0.19,0.105,-0.2692796490584784,-1.0559644956213092,0.085,0.0249609984399376,0.2665278500780843,971.4504499955997,2.6203466404695064e-05,2015.3873041162733,1455.7042734587146,m
0.15917229186756668,0.0761501171472176,0.18,0.125,0.2,0.075,-0.7063894117222579,-0.5175272207220076,0.025,0.025,0.295,1803.558055016097,0.0005381962400861084,3251.569145141864,1469.1798019902544,m
0.18090950326412,0.03953662791722047,0.18,0.155,0.2,0.045,0.27718832117268943,0.15405775997240226,0.185,0.045,0.29,1753.1436991859066,0.00039836304495111113,3304.5105210528527,1618.4156687981713,m
0.1405725904406867,0.04087452670327457,0.13,0.115,0.165,0.05,0.4983924733184374,0.8067587734205603,0.115,0.03,0.26,1659.7016718774914,0.0002630420203786344,3109.700848265809,1496.8041735804516,m
0.12965292861117592,0.01575366584484552,0.13,0.12,0.145,0.025,-0.6439307064852422,0.25330135085195504,0.13,0.085,0.15,2336.536850268596,0.0005467935116030277,4326.212301524544,1878.3338164467773,m
0.10892307692307693,0.05490896177164741,0.085,0.075,0.12,0.045,1.7220879707895902,2.255045358235476,0.08,0.03,0.28500000000000003,1456.5644086236207,0.00021005846792832017,2811.687026815807,1523.5087614721515,m
0.14399127573197118,0.05114808143238257,0.13,0.105,0.18,0.075,1.0474639808607429,0.5304214118319392,0.105,0.025,0.2995319812792512,1835.9967924782725,0.00016922481881920248,3473.188538835557,1626.0549893489663,m
0.14643938082776614,0.04579706386926777,0.145,0.11,0.17500000000000002,0.06500000000000003,0.6686217407003358,0.13735971611712472,0.1,0.075,0.295,1876.9627885701784,0.014976884238421915,3499.714780195173,1599.2231251847338,m
0.2394204751796629,0.049050854647726,0.25,0.24,0.265,0.025,-2.0310502966884254,3.5336920221328123,0.24,0.08,0.295,1718.617050901779,0.00022842665202915668,3276.4353521087746,1584.1083663588254,m
0.22206896551724134,0.06031551011969319,0.245,0.15875,0.27,0.11125,-0.594022286369166,-0.8702980012953123,0.27,0.04,0.295,2131.030718400313,0.00040555428131483495,3955.8908873008827,1696.5178031915646,m
0.22247562402496104,0.05666575221815836,0.2375,0.175,0.27625,0.10125,-0.4569791210940657,-1.2608196375231002,0.124804992199688,0.124804992199688,0.28500000000000003,1965.267359423029,0.0005837389035150409,3673.710250854492,1666.2893292753422,m
0.13105263157894734,0.06175245461493437,0.1175,0.105,0.16375,0.05875,0.3261304665901751,-0.25777459456238594,0.03,0.03,0.275,1415.4586736383035,0.00012060598965035751,2725.800704956055,1467.9695620700754,m
0.15307692307692305,0.025983608852391597,0.145,0.14,0.155,0.015,0.7853485256434353,-0.6798753111843543,0.14,0.12,0.2,1641.4483672250576,0.0003830815257970244,3083.8623046875,1479.9859140227786,m
0.1985040734962732,0.060108152542908924,0.23,0.1475,0.24,0.0925,-0.7252848149181409,-0.8560104213052959,0.23500000000000004,0.075,0.27,1667.0756526871467,0.00040683482075110083,3127.2166929853724,1711.7897930479246,m
0.175,0.04602988159880492,0.175,0.135,0.21,0.075,0.3196269221103746,-0.6156838175790322,0.135,0.1,0.275,1956.7664487010345,0.0008853051695041357,3679.759567179145,1662.820003246665,m
0.17222222222222222,0.04062778955284939,0.165,0.1425,0.195,0.0525,0.6281421789495443,-0.0788226915995982,0.14,0.095,0.275,1442.9977158079334,0.00018989414093084636,2931.1286570500624,1613.1204634765368,m
0.2215644578588741,0.06312349364668972,0.245,0.1675,0.275,0.1075,-0.7653640184807072,-0.3700562171363182,0.28,0.03,0.295,1999.4183372131922,0.0003839663695544005,3708.7548585299664,1638.7332306516928,m
0.2244387755102041,0.056936603901240425,0.245,0.17625000000000002,0.27,0.09374999999999996,-0.6990085924630091,-0.969602354794116,0.245,0.105,0.295,1992.39584220103,0.00041618943214416493,3766.281304693336,1670.0641836424652,m
0.245,0.061779176642835464,0.28,0.21375,0.29,0.07625,-0.9351520836574968,-0.7575656452012738,0.29,0.13,0.295,2264.229716794329,0.0004079540376551449,4113.689004866803,1688.0255560726473,m
0.21426326325432252,0.05256513737482001,0.23,0.165,0.25125,0.08625,-0.7402621671584722,-0.6808839173080896,0.23500000000000004,0.1,0.295,1888.6730812077578,0.0006561998743563889,3381.0048047183714,1620.7461464448027,m
0.19786679559385345,0.05095677601695802,0.205,0.19,0.225,0.035,-0.7413379766076571,-0.002435001111864565,0.2,0.08,0.2998438313378449,2298.185726995926,0.0007167977746576071,4380.945581918491,1816.2315149951846,m
0.1963585953709871,0.06465694260943353,0.1925,0.135,0.25875,0.12375,0.011288831933033736,-1.6162495942980502,0.135,0.07,0.29,1771.2872624842907,0.00047124602133408183,3129.515781915417,1530.0555500769103,m
0.2377883918112345,0.05428708620520068,0.255,0.23500000000000004,0.27,0.03499999999999997,-2.4537644259652205,6.224277177843055,0.23500000000000004,0.025,0.29,2067.3275855505344,0.0005358658381737769,3777.640126627618,1641.0339181354377,m
0.12438401465773588,0.04678959292913551,0.105,0.1,0.115,0.015,1.6180691562185268,1.1663777948151095,0.1,0.04,0.255,1768.4329098913645,0.0006165639497339724,3326.4613856090527,1641.5000032256644,m
0.20199999999999999,0.07670723564306042,0.24,0.125,0.29,0.165,-0.10571062138466096,-1.7048966398178054,0.125,0.1,0.295,2168.923483212711,0.00034813681850209827,4093.389533547794,1766.5483634268514,m
0.1726908483089032,0.053125921708258535,0.195,0.11241217798594848,0.21,0.09758782201405153,-0.16157437714631726,-1.201707485125124,0.1,0.075,0.28500000000000003,1840.382708000392,0.0004543036920949816,3425.759672804002,1637.7122692046094,m
0.16028189108821672,0.061840676443898374,0.165,0.145,0.2,0.055,-0.6468729652915461,-0.08520209554249414,0.145,0.035,0.26,1603.8504528572678,0.0004347066569607705,3087.189748027537,1584.9425208607904,m
0.2288888888888889,0.05092356896902661,0.25,0.185,0.27,0.085,-0.6358364867495426,-0.9404445479225,0.27,0.13,0.28,1605.037223688737,0.0004848597745876759,3084.1731943982713,1691.8442790646961,m
0.2538487140536321,0.053641566388,0.28,0.26,0.28500000000000003,0.025000000000000057,-1.4782951851237442,0.731576753461221,0.28500000000000003,0.11,0.295,1915.696572390498,0.00042538222623988986,3724.764424066713,1676.9937443290473,m
0.1876393231698557,0.05518891706157171,0.165,0.145,0.245,0.1,0.4750111567077957,-1.2447828086074535,0.14,0.095,0.29,1638.8822410242906,0.00027318429783917964,2876.462912408936,1531.4589799884725,m
0.17508704383976206,0.04578809847716647,0.16,0.145,0.18,0.035,1.3677465775437865,0.6497663448770417,0.155,0.11241217798594848,0.295,2185.222799146539,0.000664705759845674,3999.7827558772187,1725.0260756258317,m
0.15636735468399218,0.04022135681584989,0.14,0.13,0.165,0.035,1.6538730296687545,2.044473280296456,0.135,0.105,0.295,1666.655010358944,0.00022409274242818358,3193.5201494021712,1658.4651161705567,m
0.18459095008128676,0.03813333325364679,0.18,0.16,0.21,0.05,0.07306205985483698,-0.22217118330158006,0.17500000000000002,0.105,0.295,1188.681237591358,0.000100171884696465,2199.399728766233,1090.195353340544,m
0.23501446787756006,0.05946966306125004,0.265,0.19,0.28,0.09,-0.9533429299728844,-0.31663768214546284,0.28500000000000003,0.1,0.295,1510.8657780248034,0.00021226602257229388,2736.7474180940776,1353.865746651829,m
0.2283333333333333,0.06980130530457311,0.27,0.2,0.2775,0.0775,-0.6826947354132408,-1.5000000000000009,0.13,0.13,0.28500000000000003,2005.4118629886707,0.00029489243752323086,3592.167258896265,1731.3870517855235,m
0.22694444444444445,0.043145068241691856,0.2375,0.18875,0.26375,0.075,-0.4091312962653201,-1.1519784232596846,0.165,0.155,0.29,1355.8451399141804,0.00018796144286170602,2460.1371197294047,1371.7620477566595,m
0.2399286758425237,0.05865269409392473,0.265,0.205,0.28,0.07499999999999997,-1.3431627064852196,0.9054686591795896,0.265,0.045,0.2998828582584928,1785.530245556712,0.0004788872029166669,3497.853094748596,1773.0272035210144,m
0.2345498413123011,0.07737870947130236,0.28,0.17625000000000002,0.29,0.11374999999999998,-1.0552657436480852,-0.4802173617222008,0.295,0.045,0.2998438313378449,1775.1629612885602,0.00034724039142020047,3215.8775114789423,1651.5356606824528,m
0.23500000000000004,0.0,0.23500000000000004,0.23500000000000004,0.23500000000000004,0.0,0.0,-3.0,0.23500000000000004,0.23500000000000004,0.23500000000000004,2374.8635537280247,0.0004489374114200473,4226.127164663629,1758.8769365478825,m
0.23145703918224106,0.066005606074882,0.26,0.2125,0.2775,0.065,-1.281135196219998,0.2341076133352469,0.28,0.04,0.295,1658.685815712861,0.00022486342641059312,3172.784784905915,1645.0423643921113,m
0.2252600764205596,0.050873281752161895,0.245,0.19,0.27,0.08,-0.8435472672241324,-0.2748845967790974,0.27,0.1,0.29,1254.2079758361247,0.00044999728561379015,2358.718129078602,1308.7915973979761,m
0.18,0.0562866042516496,0.16,0.1525,0.1725,0.02,1.3531127769838356,0.35911541367080524,0.16,0.115,0.295,1509.5990962720841,0.0001785148197086528,2784.3276079963234,1439.2046226903547,m
0.20899179958453687,0.04514454690267777,0.215,0.185,0.23500000000000004,0.05000000000000003,-0.5573449147710972,0.6574876567500922,0.215,0.06872315501757126,0.2995319812792512,1398.9739482676928,0.00032662280136719346,2733.7819303975834,1425.3530368813485,m
0.15314109653841046,0.049395232956182686,0.1375,0.11,0.18375,0.07375,1.0181151831434554,0.4937824814957792,0.105,0.08,0.29,1553.5147045383692,0.0003070846141781658,3013.691440964918,1662.6720513393436,m
0.18647467935421014,0.06090386596479337,0.17,0.13,0.24240564809994794,0.11240564809994794,0.1517963500902001,-1.2955431438633471,0.13,0.085,0.29,1266.2802945695355,0.0002204263146268204,2392.057433631121,1497.2938903069346,m
0.16494423783273635,0.05555407098274486,0.17500000000000002,0.145,0.195,0.05,-0.7946554013340102,0.2435957914124596,0.19,0.03,0.27,1334.7056391220767,0.00022796685516368598,2590.8662068208696,1431.2003687993185,m
0.1814221141988273,0.07633289105825755,0.19,0.1,0.25,0.15,-0.030540448901525262,-1.5451339126392358,0.095,0.045,0.295,1474.7657429778872,0.0004625849251169712,2748.018709613163,1518.310971373682,m
0.21747492756853126,0.05087263451817178,0.2223244929797192,0.19,0.25875,0.06875,-0.05816198244958135,-0.9183852369512532,0.19,0.13,0.295,1669.0452440812235,0.0004275308456271887,3244.8956690797017,1511.91656101262,m
0.2175765164750562,0.045086395043663886,0.225,0.205,0.24,0.03499999999999997,-0.8078073015285465,0.602076035945716,0.23,0.085,0.295,1606.0455844813232,0.0005022204713895917,2839.1914567211347,1358.1059462754233,m
0.2204409740297299,0.04298999542230362,0.215,0.205,0.245,0.039999999999999966,-0.642115968529184,1.3080904226404693,0.21,0.095,0.2998438313378449,1577.830138093367,0.0003471278178039938,2918.3807992926463,1453.5693199417644,m
0.07982230282187912,0.09079311159174082,0.03,0.03,0.06832899531494012,0.038328995314940134,1.3902360360684214,0.0939237941701867,0.03,0.02498048399687744,0.29,1460.631050936686,0.00011539255501702429,2901.680157872141,1373.542311594021,m
0.2095555133998961,0.06022932340522364,0.21,0.1575,0.27,0.1125,-0.10434776804416293,-1.2470100949461778,0.145,0.085,0.2998438313378449,1905.5100555913918,0.0006621077773161232,3552.2673846380903,1679.9288677319973,m
0.21763305785870726,0.0758444259417206,0.25,0.13,0.27,0.14,-0.9586505040106532,-0.5020877469920366,0.265,0.03,0.295,1615.321628991568,0.00016712503565941006,3424.8462432086635,1784.8541999834397,m
0.12350244545479146,0.04831390799260429,0.11,0.1,0.125,0.025,1.9821580753272952,3.0312605269393336,0.1,0.07,0.29,1918.689498068213,0.00036048004403710365,3745.9569734654383,1765.78025704483,m
0.18121094162077767,0.0638819560950351,0.17500000000000002,0.125,0.245,0.12,-0.06545202414428637,-1.5026454248458998,0.09,0.09,0.28,1607.3835690311216,0.00016990400035865602,3058.0769514172807,1492.57032178198,m
0.18996823055881407,0.06056707321416915,0.185,0.135,0.23375000000000004,0.09875000000000003,-0.10749916215677004,-0.9724121155179106,0.17500000000000002,0.08,0.295,1588.4325177352273,0.0005940260598435997,2953.292246059857,1546.4855008485752,m
0.1852266623267306,0.05695852638119098,0.195,0.13,0.23,0.1,0.012194369561584704,-1.2166840916708748,0.105,0.085,0.2995319812792512,1767.7806313202348,0.00036586087662726635,3109.9246117382518,1426.755339629109,m
0.2393859649122807,0.04160771452843175,0.25,0.225,0.26875,0.04375,-1.108304048901939,0.7371941930161654,0.25,0.12,0.295,1481.4318092292608,0.00029921578243374825,2815.4186945444667,1449.9917430639307,m
0.1855547668249386,0.0492136738760459,0.185,0.16,0.215,0.055,-0.05128443033281768,-0.5786471540668865,0.185,0.09,0.2998438313378449,2057.373478503919,0.0007485860260203482,3974.6988087340583,1902.4812749687649,m
0.2293220238902719,0.046967784421405714,0.2373145979703357,0.22,0.26,0.04,-1.3056098155722036,1.076666371064699,0.23,0.09,0.295,1240.7687701765306,0.00028261783882044256,2303.8991530815965,1216.9921187179789,m
0.235,0.05086747487343951,0.245,0.21875,0.275,0.05625,-1.2446380395413876,1.041615907022334,0.245,0.09,0.295,1865.8842205701294,0.0006112304981797934,3494.34110559113,1643.3088845410643,m
